,TN,FP,TP,FN
950,25879,596,146325,2133
951,45006,1081,101158,10246
952,34299,903,109912,2630
953,53855,1828,137550,3759
954,5566,204,180828,3212
955,38233,369,150957,7433
956,101433,8396,83928,3235
957,1300,26,173398,209
958,26147,28275,136866,5704
959,73519,514,119579,3380
960,83208,1467,101617,10700
961,109756,0,52883,12807
962,67388,2511,123769,3324
963,1014,41,195556,381
964,37082,426,156491,2993
965,106170,142,67342,23338
966,62039,727,79785,5193
967,18005,2405,153621,389
968,80699,100,113251,3968
969,23555,115,170547,2775
970,9481,0,185417,2094
971,49978,572,110672,35770
972,34689,429,136171,3644
973,4491,493,178119,2603
974,36897,102,91996,3359
975,99116,354,52030,23946
976,35677,8298,128926,2032
977,40801,3357,147115,5719
978,93054,761,73238,8393
979,39302,734,153240,3716
980,97208,999,96220,2565
981,3952,245,208475,223
982,81693,2227,75666,6113
983,124373,36,67663,18258
984,15930,560,171945,10096
985,49133,102,144164,3593
986,2128,557,194005,302
987,1752,12,172754,928
988,61837,2818,107509,7899
989,72927,2555,120246,1264
990,16433,1111,177450,972
991,134842,0,30151,10453
992,40113,478,131334,3008
993,25386,31469,137876,2261
994,11473,1215,145743,1112
995,12618,808,213494,852
996,95402,5634,70242,3142
997,14396,35,180897,1664
998,19680,143,174193,2976
999,30167,1458,202139,1703
1000,10512,403,184122,1955
1001,24746,432,149990,3869
1002,11696,69,171607,3360
1003,95987,868,92035,8102
1004,29020,3,161416,6553
1005,20866,133,170794,5199
1006,38283,383,133846,2421
1007,52211,258,132484,4344
1008,9947,661,179599,6785
1009,95913,2298,95702,3079
1010,41729,537,152916,1810
1011,104569,591,87619,4213
1012,97282,453,107980,10771
1013,12295,191,182389,2117
1014,18542,0,35133,142804
1015,51151,1256,139950,4635
1016,34905,182,78416,61430
1017,94067,22685,68615,30606
1018,132641,565,66788,14440
1019,116837,171,59323,4245
1020,29598,2228,164773,393
1021,108080,77,89325,8744
1022,40606,4938,150122,1326
1023,82545,18122,94301,2024
1024,122772,5385,52212,7902
1025,40061,676,153658,2597
1026,11813,433,183010,1736
1027,70672,1261,123275,1784
1028,94984,1949,39793,60266
1029,76959,379,74003,4611
1030,73655,1298,112716,9323
1031,82094,505,111653,3253
1032,35298,6103,142716,12875
1033,17058,199,174440,5295
1034,51449,2724,112527,8233
1035,106102,5810,80598,4482
1036,5017,66,167780,2070
