,TN,FP,TP,FN
874,17351,2086,180596,1576
875,77831,77,95111,1914
876,12452,476,173036,11028
877,65853,2899,117554,10686
878,736,32,165960,8205
879,22199,2426,177772,5881
880,548,11,188730,10268
881,78843,1823,82904,11363
882,73839,6675,114911,1567
883,78318,1123,114999,2552
884,17429,9534,164677,5352
885,46295,316,122206,5603
886,5450,8,190038,1496
887,115419,350,70307,10916
888,41314,1744,146844,4012
889,70731,249,99671,4795
890,5554,868,186844,3726
891,15559,43,177540,3850
892,14253,470,155021,5189
893,93244,6829,73120,2253
894,12129,18336,165655,872
895,61873,2425,109001,8303
896,14329,232,154848,5524
897,69404,90,102488,2951
898,4345,323,183112,1004
899,6093,107,190031,761
900,34156,4532,139388,18916
901,91045,564,90602,14781
902,22003,897,183444,2960
903,68991,288,124852,2861
904,36356,107,137158,1312
905,61910,268,109187,3568
906,127016,496,64871,4609
907,18177,209,146646,9901
908,5853,46,168731,816
909,25638,2529,164181,4644
910,130919,1601,50036,14436
911,84739,238,108390,3625
912,17120,4984,168690,11841
913,10251,991,159360,4331
914,29328,3151,137566,4888
915,64727,1460,161451,5264
916,22739,5625,155422,13206
917,27647,996,141207,5083
918,61058,604,131521,3809
919,49264,2984,119006,3166
920,109223,8111,74428,5230
921,28695,430,157830,1316
922,16844,1694,187080,4712
923,2743,124,192997,615
924,17032,57,173821,2491
925,83614,622,104230,8526
926,25259,2443,192244,8339
927,38136,391,156742,1723
928,16685,932,155649,2180
929,9233,132,164858,4814
930,64884,8082,115319,8707
931,38428,3168,153540,1856
932,62939,226,105479,6289
933,14082,1373,179183,2354
934,10829,143,184177,1843
935,18668,3667,164954,9703
936,30629,8089,137072,24280
937,57274,12519,115487,11712
938,57134,339,184492,8379
939,71,0,184110,12811
940,6571,655,165863,2357
941,7905,3028,182898,3161
942,84849,17060,88282,6801
943,63949,174,91939,18871
944,154273,555,14685,5420
945,136589,1477,47919,11007
946,75603,886,109197,4124
947,81340,2299,106530,6823
948,42656,787,129381,2622
949,42757,526,121593,10057
950,25052,269,146652,2960
951,45985,1178,101061,9267
952,32281,181,110634,4648
953,53939,1549,137829,3675
954,5947,287,180745,2831
955,39380,1234,150092,6286
956,95143,2021,90303,9525
957,1099,2,173422,410
958,15095,671,164470,16756
959,73583,535,119558,3316
960,84771,1970,101114,9137
961,116407,0,52883,6156
962,64952,921,125359,5760
963,691,7,195590,704
964,37117,538,156379,2958
965,119757,343,67141,9751
966,62248,623,79889,4984
967,17460,837,155189,934
968,80965,148,113203,3702
969,23274,70,170592,3056
970,9287,0,185417,2288
971,67135,214,111030,18613
972,33659,226,136374,4674
973,4129,349,178263,2965
974,37255,96,92002,3001
975,118093,717,51667,4969
976,35507,9726,127498,2202
977,41766,4764,145708,4754
978,98662,1598,72401,2785
979,40448,1071,152903,2570
980,97636,906,96313,2137
981,3500,75,208645,675
982,81390,1771,76122,6416
983,130265,28,67671,12366
984,15605,607,171898,10421
985,49167,115,144151,3559
986,2097,288,194274,333
987,1654,7,172759,1026
988,61360,1524,108803,8376
989,72728,2551,120250,1463
990,16192,1110,177451,1213
991,135337,0,30151,9958
992,39343,252,131560,3778
993,25589,1248,168097,2058
994,11274,1076,145882,1311
995,12028,335,213967,1442
996,90458,2889,72987,8086
997,14120,16,180916,1940
998,19713,150,174186,2943
999,29356,951,202646,2514
1000,10252,309,184216,2215
1001,24680,259,150163,3935
1002,11731,237,171439,3325
1003,93665,276,92627,10424
1004,29828,322,161097,5745
1005,20932,209,170718,5133
1006,36300,128,134101,4404
1007,52224,368,132374,4331
1008,7297,422,179838,9435
1009,95253,1345,96655,3739
1010,40403,177,153276,3136
1011,103972,398,87812,4810
1012,96164,264,108169,11889
1013,12159,171,182409,2253
1014,159792,6619,28514,1554
1015,51208,2325,138881,4578
1016,35307,148,78450,61028
1017,112019,3421,87879,12654
1018,134429,787,66566,12652
1019,117262,237,59257,3820
1020,28915,901,166100,1076
1021,114301,572,88830,2523
1022,39001,2366,152694,2931
1023,81665,14298,98125,2904
1024,113094,2908,54689,17580
1025,40258,800,153534,2400
1026,11411,328,183115,2138
1027,69587,513,124023,2869
1028,143746,1896,39846,11504
1029,77321,559,73823,4249
1030,73085,48,113966,9893
1031,82529,550,111608,2818
1032,32565,1611,147208,15608
1033,16949,260,174379,5404
1034,50452,3041,112210,9230
1035,104814,2417,83991,5770
1036,3545,5,167841,3542
1037,46646,4522,126684,19140
