,TN,FP,TP,FN
893,94005,10925,69024,1492
894,12960,54218,129773,41
895,67967,1042,110384,2209
896,15520,396,154684,4333
897,69440,2,102576,2915
898,3671,11,183424,1678
899,5861,2,190136,993
900,32785,416,143504,20287
901,86926,161,91005,18900
902,23348,2261,182080,1615
903,69686,301,124839,2166
904,36133,19,137246,1535
905,61822,66,109389,3656
906,124719,520,64847,6906
907,20228,428,146427,7850
908,5721,15,168762,948
909,27398,5780,160930,2884
910,82878,404,51233,62477
911,85578,91,108537,2786
912,24403,30519,143155,4558
913,13550,395,159956,1032
914,29480,2108,138609,4736
915,64078,952,161959,5913
916,24294,2459,158588,11651
917,29052,1397,140806,3678
918,60930,870,131255,3937
919,49988,2237,119753,2442
920,105139,1900,80639,9314
921,28186,157,158103,1825
922,18999,2004,186770,2557
923,2638,18,193103,720
924,17999,19,173859,1524
925,92140,30422,74430,0
926,30268,20113,174574,3330
927,37932,64,157069,1927
928,17023,508,156073,1842
929,12559,967,164023,1488
930,68027,8074,115327,5564
931,38146,2558,154150,2138
932,65318,3021,102684,3910
933,12116,0,180556,4320
934,10905,782,183538,1767
935,22729,356,168265,5642
936,43080,601,144560,11829
937,61848,19293,108713,7138
938,55421,50,184781,10092
939,2645,1851,182259,10237
940,7248,667,165851,1680
941,9699,10585,175341,1367
942,81666,7891,97451,9984
943,48148,193,91920,34672
944,154949,249,14991,4744
945,139890,3144,46252,7706
946,77021,473,109610,2706
947,77006,102,108727,11157
948,42364,827,129341,2914
949,48023,1005,121114,4791
950,25559,157,146764,2453
951,46901,1572,100667,8351
952,33590,290,110525,3339
953,54056,457,138921,3558
954,5576,34,180998,3202
955,40632,223,151103,5034
956,99820,2516,89808,4848
957,1241,29,173395,268
958,28419,28773,136368,3432
959,72001,48,120045,4898
960,87239,17578,85506,6669
961,119794,0,52883,2769
962,68080,3698,122582,2632
963,823,1,195596,572
964,36427,27,156890,3648
965,115051,78,67406,14457
966,62868,76,80436,4364
967,17363,4292,151734,1031
968,81110,11,113340,3557
969,24744,202,170460,1586
970,9480,0,185417,2095
971,66565,300,110944,19183
972,33931,145,136455,4402
973,4741,184,178428,2353
974,37091,2,92096,3165
975,116459,34,52350,6603
976,35130,345,136879,2579
977,41777,1876,148596,4743
978,97639,4580,69419,3808
979,40529,379,153595,2489
980,96697,357,96862,3076
981,3786,50,208670,389
982,82190,2137,75756,5616
983,125998,82,67617,16633
984,16851,502,172003,9175
985,48411,72,144194,4315
986,2068,73,194489,362
987,1825,1,172765,855
988,59847,751,109576,9889
989,72329,892,121909,1862
990,16250,366,178195,1155
991,134605,0,30151,10690
992,39164,104,131708,3957
993,25352,103,169242,2295
994,11261,203,146755,1324
995,11907,60,214242,1563
996,86632,1711,74165,11912
997,13839,0,180932,2221
998,20797,951,173385,1859
999,30333,1068,202529,1537
1000,9845,775,183750,2622
1001,23316,9,150413,5299
1002,11131,1207,170469,3925
1003,98292,542,92361,5797
1004,30346,85,161334,5227
1005,22976,150,170777,3089
1006,38427,83,134146,2277
1007,51901,115,132627,4654
1008,10382,589,179671,6350
1009,96246,1617,96383,2746
1010,40254,57,153396,3285
1011,104166,339,87871,4616
1012,93315,19,108414,14738
1013,11926,119,182461,2486
1014,156968,40,35093,4378
1015,51559,780,140426,4227
1016,40684,162,78436,55651
1017,112687,9693,81607,11986
1018,137494,176,67177,9587
1019,117587,77,59417,3495
1020,28755,334,166667,1236
1021,114769,377,89025,2055
1022,40040,1252,153808,1892
1023,81390,2923,109500,3179
1024,123729,776,56821,6945
1025,39165,118,154216,3493
1026,11154,79,183364,2395
1027,69566,309,124227,2890
1028,81503,1627,40115,73747
1029,76644,45,74337,4926
1030,72695,0,114014,10283
1031,82161,419,111739,3186
1032,34840,7495,141324,13333
1033,17321,121,174518,5032
1034,36403,3834,111417,23279
1035,102421,644,85764,8163
1036,4211,0,167846,2876
1037,60152,7445,123761,5634
1038,3279,352,192621,740
1039,52035,70397,71257,3303
1040,24878,1753,159570,10791
1041,31657,101,161830,3404
1042,14494,17,157562,2347
1043,45323,399,149158,2112
1044,88179,1436,96021,3148
1045,96953,1548,73685,3260
1046,1816,25,192183,2968
1047,75609,40,120167,1176
