,TN,FP,TP,FN
834,63477,2753,125610,5152
835,20800,681,168713,1668
836,27417,1152,140917,5960
837,31505,2835,132601,8505
838,45244,11,148727,3010
839,155530,0,10327,31135
840,61238,287,111955,1453
841,61836,146,76667,10634
842,127068,3727,114969,17405
843,53449,1151,130987,11405
844,18696,12,173452,4832
845,23840,89,146976,4541
846,68654,723,124163,3452
847,98983,86,93932,3991
848,25807,158,175702,2507
849,45001,77,145558,6356
850,26590,518,144808,3017
851,86025,411,108149,2407
852,4234,441,168280,1978
853,82409,89,105132,9362
854,42498,56,130085,2294
855,92777,654,77661,4354
856,41484,277,152126,3105
857,21687,90,150566,2590
858,67568,377,124439,4608
859,70793,1828,121602,2769
860,15590,1560,179083,759
861,14292,0,175234,3362
862,56210,948,129859,9975
863,28684,1832,154048,5759
864,50724,93,120446,3670
865,22280,149,178824,5999
866,23325,135,162979,6449
867,26641,2136,158565,9650
868,41893,1303,148210,5586
869,15282,26,178235,3449
870,4559,509,169579,286
871,56396,40,115513,2984
872,1856,3,194599,534
873,134987,8,59056,2941
874,17681,628,182054,1246
875,78129,0,95188,1616
876,17481,311,173201,5999
877,70940,2948,117505,5599
878,3365,776,165216,5576
879,23102,1183,179015,4978
880,178,1,188740,10638
881,78974,196,84531,11232
882,72815,1794,119792,2591
883,77606,270,115852,3264
884,19872,774,173437,2909
885,45538,163,122359,6360
886,5989,182,189864,957
887,118451,362,70295,7884
888,43402,573,148015,1924
889,71771,544,99376,3755
890,7073,179,187533,2207
891,15094,12,177571,4315
892,14621,73,155418,4821
893,93522,2157,77792,1975
894,11825,86,183905,1176
895,68755,1665,109761,1421
896,15178,234,154846,4675
897,69909,5,102573,2446
898,3713,24,183411,1636
899,5692,2,190136,1162
900,35163,950,142970,17909
901,87630,131,91035,18196
902,22867,1406,182935,2096
903,69773,237,124903,2079
904,36322,36,137229,1346
905,62538,327,109128,2940
906,128958,467,64900,2667
907,23570,487,146368,4508
908,5850,18,168759,819
909,24117,521,166189,6165
910,142781,914,50723,2574
911,85735,130,108498,2629
912,16971,3250,170424,11990
